Field: G37.554+0.201

230.2474277854~230.2532866894GHz LSRK
230.2991814374~230.3030873734GHz LSRK
230.3558175094~230.3714412534GHz LSRK
230.6624334854~230.6702453574GHz LSRK
230.6946574574~230.7444581414GHz LSRK
230.7854704694~230.8010942134GHz LSRK
230.9475668134~230.9563551694GHz LSRK
231.2912891814~231.3010540214GHz LSRK

SpectralWindow: 31
231.8921069362~231.9321427925GHz LSRK
231.9809670075~232.0307677068GHz LSRK
232.0600622358~232.0756859846GHz LSRK
232.1059569979~232.1293926211GHz LSRK
232.1440398856~232.1479458228GHz LSRK
232.1577106658~232.1616166030GHz LSRK
232.2162997238~232.2348529255GHz LSRK
232.2680533917~232.3686312746GHz LSRK
232.4281968169~232.6147053182GHz LSRK
232.6606000803~232.7201656226GHz LSRK
232.7387188243~232.7504366359GHz LSRK
232.7758252277~232.8451556130GHz LSRK
232.8637088147~232.8939798280GHz LSRK
232.9545218546~232.9662396662GHz LSRK
232.9799104464~233.0052990382GHz LSRK
233.0492408317~233.0843942665GHz LSRK
233.1009944996~233.1263830914GHz LSRK
233.1468892617~233.1595835576GHz LSRK
233.2064548040~233.2259844900GHz LSRK
233.2474671446~233.3021502654GHz LSRK
233.3265623729~233.3587863548GHz LSRK
233.3939397896~233.4027281483GHz LSRK
233.4222578343~233.4261637715GHz LSRK
233.5120943899~233.5540832148GHz LSRK
233.5863071967~233.5950955554GHz LSRK
233.6478257076~233.6683318779GHz LSRK

